booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
BK100234,16562,2024-04-28,2024-05-01,2024-05-04,2,RT3,Direct Online,5,Checked Out,10917.22,10917.22
BK100235,16562,2024-04-29,2024-05-01,2024-05-02,1,RT3,Booking.com,5,Checked Out,10608.16,10608.16
BK100236,16562,2024-04-18,2024-05-01,2024-05-02,1,RT3,Booking.com,5,Checked Out,10989.6,10989.6
BK100237,16562,2024-04-22,2024-05-01,2024-05-03,4,RT3,MakeMyTrip,5,Checked Out,10575.8,10575.8
BK100238,16562,2024-04-24,2024-05-01,2024-05-03,4,RT4,Direct Offline,5,Checked Out,18040.48,18040.48
BK100239,16562,2024-04-25,2024-05-01,2024-05-03,4,RT4,Logtrip,,Cancelled,19306.95,1930.7
BK100240,16563,2024-04-21,2024-05-01,2024-05-04,4,RT1,Tripster,5,Checked Out,4659.34,4659.34
BK100241,16563,2024-04-28,2024-05-01,2024-05-02,3,RT1,Booking.com,5,Checked Out,4456.18,4456.18
BK100242,16563,2024-04-25,2024-05-01,2024-05-03,3,RT1,Logtrip,2,Checked Out,4426.87,4426.87
BK100243,16563,2024-04-17,2024-05-01,2024-05-03,1,RT1,Logtrip,,Cancelled,4646.75,464.68
BK100244,16563,2024-04-29,2024-05-01,2024-05-03,4,RT1,Logtrip,3,Checked Out,4575.06,4575.06
BK100245,16563,2024-04-20,2024-05-01,2024-05-02,3,RT1,MakeMyTrip,1,Checked Out,4636.75,4636.75
BK100246,16563,2024-04-27,2024-05-01,2024-05-02,3,RT1,JourneyHub,4,Checked Out,4649.38,4649.38
BK100247,16563,2024-04-27,2024-05-01,2024-05-02,2,RT1,Direct Online,5,Checked Out,4569.27,4569.27
BK100248,16563,2024-04-24,2024-05-01,2024-05-03,2,RT1,Logtrip,3,Checked Out,4536.64,4536.64
BK100249,16563,2024-04-20,2024-05-01,2024-05-03,1,RT1,Booking.com,2,Checked Out,4644.81,4644.81
BK100250,16563,2024-04-19,2024-05-01,2024-05-02,1,RT1,Booking.com,4,Checked Out,4373.38,4373.38
BK100251,16563,2024-04-17,2024-05-01,2024-05-02,3,RT1,MakeMyTrip,5,Checked Out,4703.32,4703.32
BK100252,16563,2024-04-27,2024-05-01,2024-05-02,2,RT1,Direct Online,4,Checked Out,4279.68,4279.68
BK100253,16563,2024-04-27,2024-05-01,2024-05-02,2,RT2,Tripster,5,Checked Out,7633.58,7633.58
BK100254,16563,2024-04-20,2024-05-01,2024-05-03,4,RT2,MakeMyTrip,2,Checked Out,7178.86,7178.86
BK100255,16563,2024-04-18,2024-05-01,2024-05-02,4,RT2,Tripster,4,Checked Out,7359.7,7359.7
BK100256,16563,2024-04-21,2024-05-01,2024-05-02,4,RT2,Booking.com,5,Checked Out,7443.36,7443.36
BK100257,16563,2024-04-30,2024-05-01,2024-05-04,1,RT2,Logtrip,3,Checked Out,7373.74,7373.74
BK100258,16563,2024-04-26,2024-05-01,2024-05-02,2,RT2,Booking.com,2,Checked Out,7372.98,7372.98
BK100259,16563,2024-04-19,2024-05-01,2024-05-03,4,RT2,Booking.com,4,Checked Out,7577.24,7577.24
BK100260,16563,2024-04-18,2024-05-01,2024-05-03,3,RT2,MakeMyTrip,,No Show,7789.68,3894.84
BK100261,16563,2024-04-18,2024-05-01,2024-05-02,2,RT2,Logtrip,2,Checked Out,7355.4,7355.4
BK100262,16563,2024-04-25,2024-05-01,2024-05-03,1,RT2,Tripster,,Cancelled,7516.62,751.66
BK100263,16563,2024-04-24,2024-05-01,2024-05-03,2,RT2,MakeMyTrip,,Cancelled,7415.05,741.51
BK100264,16563,2024-04-17,2024-05-01,2024-05-02,3,RT2,Direct Offline,,Cancelled,7665.25,766.53
BK100265,16563,2024-04-26,2024-05-01,2024-05-03,2,RT2,Direct Offline,3,Checked Out,7140.23,7140.23
BK100266,16563,2024-04-17,2024-05-01,2024-05-03,3,RT2,Booking.com,,No Show,7331.04,3665.52
BK100267,16563,2024-04-22,2024-05-01,2024-05-02,4,RT2,Booking.com,3,Checked Out,7374.24,7374.24
BK100268,16563,2024-04-17,2024-05-01,2024-05-02,2,RT2,Booking.com,,Cancelled,7545.93,754.59
BK100269,16563,2024-04-28,2024-05-01,2024-05-04,1,RT2,Booking.com,2,Checked Out,7141.55,7141.55
BK100270,16563,2024-04-24,2024-05-01,2024-05-03,3,RT2,MakeMyTrip,,Cancelled,7255.79,725.58
BK100271,16563,2024-04-24,2024-05-01,2024-05-04,4,RT2,Direct Online,4,Checked Out,7721.94,7721.94
BK100272,16563,2024-04-19,2024-05-01,2024-05-03,1,RT2,MakeMyTrip,,Cancelled,7147.41,714.74
BK100273,16563,2024-04-30,2024-05-01,2024-05-02,2,RT2,Logtrip,4,Checked Out,7468.7,7468.7
BK100274,16563,2024-04-26,2024-05-01,2024-05-04,2,RT3,JourneyHub,4,Checked Out,11178.18,11178.18
BK100275,16563,2024-04-25,2024-05-01,2024-05-03,3,RT3,Logtrip,5,Checked Out,10700.86,10700.86
BK100276,16563,2024-04-23,2024-05-01,2024-05-04,4,RT3,Logtrip,3,Checked Out,11456.16,11456.16
BK100277,16563,2024-04-22,2024-05-01,2024-05-03,1,RT3,JourneyHub,3,Checked Out,11283.24,11283.24
BK100278,16563,2024-04-24,2024-05-01,2024-05-04,4,RT3,MakeMyTrip,2,Checked Out,10572.2,10572.2
BK100279,16563,2024-04-27,2024-05-01,2024-05-03,1,RT3,Logtrip,4,Checked Out,10812.97,10812.97
BK100280,16563,2024-04-24,2024-05-01,2024-05-04,4,RT3,MakeMyTrip,,Cancelled,11223.22,1122.32
BK100281,16563,2024-04-30,2024-05-01,2024-05-02,4,RT3,Logtrip,3,Checked Out,10923.0,10923.0
BK100282,16563,2024-04-25,2024-05-01,2024-05-04,3,RT3,Direct Online,4,Checked Out,11511.01,11511.01
BK100283,16563,2024-04-18,2024-05-01,2024-05-03,1,RT3,Logtrip,4,Checked Out,10928.68,10928.68
BK100284,16563,2024-04-24,2024-05-01,2024-05-02,3,RT4,Logtrip,5,Checked Out,19324.08,19324.08
BK100285,16563,2024-04-28,2024-05-01,2024-05-02,2,RT4,MakeMyTrip,,No Show,18051.22,9025.61
BK100286,16563,2024-04-27,2024-05-01,2024-05-04,3,RT4,MakeMyTrip,3,Checked Out,18908.21,18908.21
BK100287,16563,2024-04-27,2024-05-01,2024-05-02,3,RT4,Direct Offline,1,Checked Out,17812.55,17812.55
BK100288,17558,2024-04-24,2024-05-01,2024-05-04,1,RT1,MakeMyTrip,,Cancelled,4473.01,447.3
BK100289,17558,2024-04-25,2024-05-01,2024-05-02,3,RT1,MakeMyTrip,,Cancelled,4429.83,442.98
BK100290,17558,2024-04-21,2024-05-01,2024-05-03,3,RT1,MakeMyTrip,3,Checked Out,4650.74,4650.74
BK100291,17558,2024-04-21,2024-05-01,2024-05-04,1,RT1,MakeMyTrip,,Cancelled,4525.79,452.58
BK100292,17558,2024-04-20,2024-05-01,2024-05-03,3,RT1,MakeMyTrip,,No Show,4495.31,2247.66
BK100293,17558,2024-04-22,2024-05-01,2024-05-02,2,RT1,Tripster,3,Checked Out,4460.15,4460.15
BK100294,17558,2024-04-20,2024-05-01,2024-05-03,1,RT1,Direct Online,4,Checked Out,4325.52,4325.52
BK100295,17558,2024-04-28,2024-05-01,2024-05-04,1,RT1,Direct Online,4,Checked Out,4298.58,4298.58
BK100296,17558,2024-04-25,2024-05-01,2024-05-03,1,RT1,Booking.com,4,Checked Out,4700.71,4700.71
BK100297,17558,2024-04-19,2024-05-01,2024-05-02,4,RT1,MakeMyTrip,5,Checked Out,4547.75,4547.75
BK100298,17558,2024-04-24,2024-05-01,2024-05-02,3,RT1,Tripster,,Cancelled,4477.18,447.72
BK100299,17558,2024-04-17,2024-05-01,2024-05-04,1,RT1,MakeMyTrip,4,Checked Out,4439.01,4439.01
BK100300,17558,2024-04-21,2024-05-01,2024-05-02,2,RT1,Booking.com,5,Checked Out,4326.66,4326.66
BK100301,17558,2024-04-27,2024-05-01,2024-05-02,1,RT1,MakeMyTrip,,No Show,4326.47,2163.24
BK100302,17558,2024-04-19,2024-05-01,2024-05-02,1,RT1,Direct Online,5,Checked Out,4433.23,4433.23
BK100303,17558,2024-04-29,2024-05-01,2024-05-02,4,RT1,Direct Offline,4,Checked Out,4666.89,4666.89
BK100304,17558,2024-04-24,2024-05-01,2024-05-02,2,RT1,Logtrip,4,Checked Out,4556.45,4556.45
BK100305,17558,2024-04-19,2024-05-01,2024-05-04,3,RT1,MakeMyTrip,5,Checked Out,4382.75,4382.75
BK100306,17558,2024-04-17,2024-05-01,2024-05-03,3,RT2,MakeMyTrip,3,Checked Out,7850.1,7850.1
BK100307,17558,2024-04-24,2024-05-01,2024-05-02,3,RT2,MakeMyTrip,1,Checked Out,7330.76,7330.76
BK100308,17558,2024-04-27,2024-05-01,2024-05-03,1,RT2,Booking.com,5,Checked Out,7816.64,7816.64
BK100309,17558,2024-04-28,2024-05-01,2024-05-02,4,RT2,MakeMyTrip,4,Checked Out,7640.51,7640.51
BK100310,17558,2024-04-21,2024-05-01,2024-05-04,1,RT2,Logtrip,5,Checked Out,7189.68,7189.68
BK100311,17558,2024-04-29,2024-05-01,2024-05-04,1,RT2,Booking.com,5,Checked Out,7612.91,7612.91
BK100312,17558,2024-04-21,2024-05-01,2024-05-03,1,RT2,Logtrip,,Cancelled,7694.94,769.49
BK100313,17558,2024-04-30,2024-05-01,2024-05-04,1,RT2,Booking.com,3,Checked Out,7595.07,7595.07
BK100314,17558,2024-04-24,2024-05-01,2024-05-04,1,RT2,MakeMyTrip,,Cancelled,7356.92,735.69
BK100315,17558,2024-04-18,2024-05-01,2024-05-03,3,RT2,MakeMyTrip,3,Checked Out,7626.42,7626.42
BK100316,17558,2024-04-17,2024-05-01,2024-05-04,4,RT2,MakeMyTrip,,Cancelled,7389.61,738.96
BK100317,17558,2024-04-18,2024-05-01,2024-05-03,2,RT2,MakeMyTrip,,Cancelled,7286.32,728.63
BK100318,17558,2024-04-22,2024-05-01,2024-05-02,4,RT2,MakeMyTrip,3,Checked Out,7323.6,7323.6
BK100319,17558,2024-04-17,2024-05-01,2024-05-02,4,RT2,Logtrip,,Cancelled,7199.38,719.94
BK100320,17558,2024-04-29,2024-05-01,2024-05-03,2,RT2,Logtrip,3,Checked Out,7580.75,7580.75
BK100321,17558,2024-04-24,2024-05-01,2024-05-02,4,RT2,JourneyHub,4,Checked Out,7160.24,7160.24
BK100322,17558,2024-04-20,2024-05-01,2024-05-03,4,RT2,MakeMyTrip,,Cancelled,7403.99,740.4
BK100323,17558,2024-04-27,2024-05-01,2024-05-03,1,RT3,MakeMyTrip,,Cancelled,11349.52,1134.95
BK100324,17558,2024-04-23,2024-05-01,2024-05-02,1,RT3,Tripster,4,Checked Out,10970.25,10970.25
BK100325,17558,2024-04-24,2024-05-01,2024-05-04,2,RT3,MakeMyTrip,5,Checked Out,10745.9,10745.9
BK100326,17558,2024-04-30,2024-05-01,2024-05-04,2,RT3,MakeMyTrip,5,Checked Out,10489.67,10489.67
BK100327,17558,2024-04-26,2024-05-01,2024-05-02,4,RT3,Tripster,4,Checked Out,11077.81,11077.81
BK100328,17558,2024-04-18,2024-05-01,2024-05-03,4,RT3,Booking.com,3,Checked Out,11502.79,11502.79
BK100329,17558,2024-04-18,2024-05-01,2024-05-02,2,RT3,Booking.com,1,Checked Out,11253.36,11253.36
BK100330,17558,2024-04-21,2024-05-01,2024-05-04,3,RT3,Booking.com,,Cancelled,11059.73,1105.97
BK100331,17558,2024-04-26,2024-05-01,2024-05-02,1,RT3,Direct Offline,4,Checked Out,11333.43,11333.43
BK100332,17558,2024-04-22,2024-05-01,2024-05-03,4,RT4,Logtrip,2,Checked Out,18048.91,18048.91
BK100333,17558,2024-04-21,2024-05-01,2024-05-02,4,RT4,MakeMyTrip,4,Checked Out,18564.22,18564.22
BK100334,17558,2024-04-24,2024-05-01,2024-05-02,4,RT4,Logtrip,,Cancelled,18375.06,1837.51
BK100335,17558,2024-04-18,2024-05-01,2024-05-02,2,RT4,Logtrip,5,Checked Out,17579.01,17579.01
BK100336,17558,2024-04-29,2024-05-01,2024-05-03,4,RT4,Direct Online,4,Checked Out,18876.28,18876.28
BK100337,17559,2024-04-26,2024-05-01,2024-05-04,4,RT1,MakeMyTrip,3,Checked Out,4679.16,4679.16
BK100338,17559,2024-04-22,2024-05-01,2024-05-03,2,RT1,MakeMyTrip,5,Checked Out,4471.79,4471.79
BK100339,17559,2024-04-25,2024-05-01,2024-05-04,2,RT1,MakeMyTrip,,Cancelled,4401.27,440.13
BK100340,17559,2024-04-26,2024-05-01,2024-05-02,1,RT1,MakeMyTrip,3,Checked Out,4281.68,4281.68
BK100341,17559,2024-04-26,2024-05-01,2024-05-04,2,RT1,Logtrip,,Cancelled,4452.14,445.21
BK100342,17559,2024-04-24,2024-05-01,2024-05-03,1,RT1,Logtrip,3,Checked Out,4298.36,4298.36
BK100343,17559,2024-04-23,2024-05-01,2024-05-02,2,RT1,Logtrip,5,Checked Out,4516.03,4516.03
BK100344,17559,2024-04-19,2024-05-01,2024-05-02,2,RT1,Logtrip,2,Checked Out,4550.66,4550.66
BK100345,17559,2024-04-25,2024-05-01,2024-05-04,3,RT1,MakeMyTrip,3,Checked Out,4536.02,4536.02
BK100346,17559,2024-04-29,2024-05-01,2024-05-04,1,RT1,Booking.com,,Cancelled,4618.91,461.89
BK100347,17559,2024-04-20,2024-05-01,2024-05-02,3,RT1,Tripster,,Cancelled,4700.48,470.05
BK100348,17559,2024-04-28,2024-05-01,2024-05-04,1,RT1,Tripster,5,Checked Out,4648.85,4648.85
BK100349,17559,2024-04-26,2024-05-01,2024-05-04,4,RT1,Logtrip,,Cancelled,4649.48,464.95
BK100350,17559,2024-04-26,2024-05-01,2024-05-04,4,RT1,MakeMyTrip,2,Checked Out,4557.89,4557.89
BK100351,17559,2024-04-23,2024-05-01,2024-05-03,2,RT1,Direct Online,4,Checked Out,4586.26,4586.26
BK100352,17559,2024-04-22,2024-05-01,2024-05-03,2,RT1,MakeMyTrip,5,Checked Out,4474.56,4474.56
BK100353,17559,2024-04-28,2024-05-01,2024-05-03,3,RT1,Tripster,5,Checked Out,4696.86,4696.86
BK100354,17559,2024-04-27,2024-05-01,2024-05-03,1,RT2,Direct Online,4,Checked Out,7228.75,7228.75
BK100355,17559,2024-04-28,2024-05-01,2024-05-02,3,RT2,MakeMyTrip,,Cancelled,7187.67,718.77
BK100356,17559,2024-04-20,2024-05-01,2024-05-03,2,RT2,Booking.com,4,Checked Out,7480.78,7480.78
BK100357,17559,2024-04-18,2024-05-01,2024-05-04,1,RT2,Logtrip,,Cancelled,7787.69,778.77
BK100358,17559,2024-04-23,2024-05-01,2024-05-03,4,RT2,Logtrip,2,Checked Out,7355.55,7355.55
BK100359,17559,2024-04-24,2024-05-01,2024-05-04,1,RT2,MakeMyTrip,4,Checked Out,7680.37,7680.37
BK100360,17559,2024-04-19,2024-05-01,2024-05-04,4,RT2,JourneyHub,,Cancelled,7861.61,786.16
BK100361,17559,2024-04-20,2024-05-01,2024-05-02,1,RT2,Booking.com,4,Checked Out,7785.31,7785.31
BK100362,17559,2024-04-19,2024-05-01,2024-05-02,2,RT2,Booking.com,4,Checked Out,7859.13,7859.13
BK100363,17559,2024-04-24,2024-05-01,2024-05-04,3,RT2,Logtrip,4,Checked Out,7777.65,7777.65
BK100364,17559,2024-04-22,2024-05-01,2024-05-03,4,RT3,Logtrip,,Cancelled,11508.89,1150.89
BK100365,17559,2024-04-27,2024-05-01,2024-05-04,3,RT3,MakeMyTrip,4,Checked Out,10994.72,10994.72
BK100366,17559,2024-04-20,2024-05-01,2024-05-03,4,RT3,Logtrip,3,Checked Out,11113.96,11113.96
BK100367,17559,2024-04-26,2024-05-01,2024-05-04,4,RT3,Booking.com,4,Checked Out,10679.13,10679.13
BK100368,17559,2024-04-23,2024-05-01,2024-05-04,3,RT3,JourneyHub,2,Checked Out,11486.14,11486.14
BK100369,17559,2024-04-17,2024-05-01,2024-05-03,2,RT3,Direct Offline,,Cancelled,10899.95,1090.0
BK100370,17559,2024-04-19,2024-05-01,2024-05-03,3,RT3,Booking.com,5,Checked Out,11141.54,11141.54
BK100371,17559,2024-04-21,2024-05-01,2024-05-04,3,RT3,Booking.com,5,Checked Out,11455.76,11455.76
BK100372,17559,2024-04-20,2024-05-01,2024-05-04,3,RT4,Booking.com,,Cancelled,18114.52,1811.45
BK100373,17559,2024-04-25,2024-05-01,2024-05-04,4,RT4,MakeMyTrip,4,Checked Out,18095.67,18095.67
BK100374,16558,2024-04-23,2024-05-02,2024-05-03,1,RT1,Logtrip,4,Checked Out,4603.91,4603.91
BK100375,16558,2024-04-22,2024-05-02,2024-05-03,1,RT1,Logtrip,,No Show,4531.13,2265.57
BK100376,16558,2024-04-28,2024-05-02,2024-05-04,4,RT1,Direct Online,2,Checked Out,4451.71,4451.71
BK100377,16558,2024-04-20,2024-05-02,2024-05-04,3,RT1,MakeMyTrip,3,Checked Out,4579.79,4579.79
BK100378,16558,2024-04-29,2024-05-02,2024-05-04,2,RT1,MakeMyTrip,5,Checked Out,4555.72,4555.72
BK100379,16558,2024-04-26,2024-05-02,2024-05-05,1,RT1,Booking.com,,Cancelled,4306.54,430.65
BK100380,16558,2024-04-24,2024-05-02,2024-05-05,4,RT1,Booking.com,4,Checked Out,4356.4,4356.4
BK100381,16558,2024-04-18,2024-05-02,2024-05-04,1,RT1,Booking.com,,No Show,4298.28,2149.14
BK100382,16558,2024-04-21,2024-05-02,2024-05-03,2,RT1,MakeMyTrip,2,Checked Out,4541.08,4541.08
BK100383,16558,2024-04-18,2024-05-02,2024-05-04,1,RT1,Direct Online,4,Checked Out,4690.01,4690.01
BK100384,16558,2024-04-21,2024-05-02,2024-05-03,3,RT1,Direct Offline,3,Checked Out,4343.17,4343.17
BK100385,16558,2024-04-26,2024-05-02,2024-05-05,3,RT1,Booking.com,4,Checked Out,4375.17,4375.17
BK100386,16558,2024-04-19,2024-05-02,2024-05-03,1,RT1,Logtrip,,Cancelled,4459.6,445.96
BK100387,16558,2024-04-24,2024-05-02,2024-05-05,3,RT1,MakeMyTrip,5,Checked Out,4645.67,4645.67
BK100388,16558,2024-04-26,2024-05-02,2024-05-03,2,RT1,Direct Online,5,Checked Out,4345.27,4345.27
BK100389,16558,2024-04-28,2024-05-02,2024-05-05,3,RT1,Tripster,2,Checked Out,4383.15,4383.15
BK100390,16558,2024-04-26,2024-05-02,2024-05-04,3,RT1,Booking.com,4,Checked Out,4706.68,4706.68
BK100391,16558,2024-04-21,2024-05-02,2024-05-05,3,RT1,Booking.com,2,Checked Out,4658.05,4658.05
BK100392,16558,2024-04-21,2024-05-02,2024-05-04,1,RT2,MakeMyTrip,4,Checked Out,7564.02,7564.02
BK100393,16558,2024-04-27,2024-05-02,2024-05-04,2,RT2,Booking.com,,Cancelled,7347.85,734.79
BK100394,16558,2024-04-19,2024-05-02,2024-05-04,3,RT2,JourneyHub,1,Checked Out,7697.62,7697.62
BK100395,16558,2024-05-01,2024-05-02,2024-05-03,1,RT2,Booking.com,,No Show,7270.25,3635.12
BK100396,16558,2024-04-26,2024-05-02,2024-05-05,4,RT2,Tripster,5,Checked Out,7376.4,7376.4
BK100397,16558,2024-04-20,2024-05-02,2024-05-05,1,RT2,Booking.com,4,Checked Out,7681.83,7681.83
BK100398,16558,2024-04-26,2024-05-02,2024-05-05,1,RT2,MakeMyTrip,,No Show,7228.66,3614.33
BK100399,16558,2024-04-23,2024-05-02,2024-05-04,4,RT2,MakeMyTrip,,Cancelled,7710.48,771.05
BK100400,16558,2024-04-20,2024-05-02,2024-05-03,4,RT2,MakeMyTrip,2,Checked Out,7772.25,7772.25
BK100401,16558,2024-04-23,2024-05-02,2024-05-04,4,RT2,JourneyHub,,No Show,7636.68,3818.34
BK100402,16558,2024-04-18,2024-05-02,2024-05-03,4,RT2,MakeMyTrip,2,Checked Out,7783.16,7783.16
BK100403,16558,2024-04-21,2024-05-02,2024-05-05,2,RT2,Booking.com,,No Show,7489.65,3744.82
BK100404,16558,2024-04-27,2024-05-02,2024-05-04,2,RT2,MakeMyTrip,,Cancelled,7298.4,729.84
BK100405,16558,2024-04-23,2024-05-02,2024-05-04,2,RT2,Booking.com,4,Checked Out,7489.62,7489.62
BK100406,16558,2024-04-19,2024-05-02,2024-05-04,2,RT3,Tripster,,Cancelled,11001.3,1100.13
BK100407,16558,2024-04-30,2024-05-02,2024-05-04,4,RT3,MakeMyTrip,,Cancelled,11051.06,1105.11
BK100408,16558,2024-04-25,2024-05-02,2024-05-04,2,RT3,Booking.com,,Cancelled,10451.06,1045.11
BK100409,16558,2024-04-20,2024-05-02,2024-05-05,2,RT3,MakeMyTrip,5,Checked Out,10541.8,10541.8
BK100410,16558,2024-04-21,2024-05-02,2024-05-03,2,RT3,Logtrip,4,Checked Out,11138.18,11138.18
BK100411,16558,2024-04-20,2024-05-02,2024-05-04,3,RT3,Direct Online,1,Checked Out,10936.11,10936.11
BK100412,16558,2024-04-18,2024-05-02,2024-05-05,1,RT3,MakeMyTrip,,Cancelled,11124.12,1112.41
BK100413,16558,2024-04-21,2024-05-02,2024-05-03,4,RT3,Booking.com,3,Checked Out,10581.99,10581.99
BK100414,16558,2024-04-20,2024-05-02,2024-05-03,1,RT3,MakeMyTrip,,Cancelled,11243.54,1124.35
BK100415,16558,2024-04-27,2024-05-02,2024-05-05,1,RT3,Tripster,4,Checked Out,10839.47,10839.47
BK100416,16558,2024-04-21,2024-05-02,2024-05-05,2,RT4,Logtrip,4,Checked Out,18233.48,18233.48
BK100417,16558,2024-04-25,2024-05-02,2024-05-04,1,RT4,MakeMyTrip,,Cancelled,18268.51,1826.85
BK100418,16559,2024-04-27,2024-05-02,2024-05-03,2,RT1,Logtrip,,Cancelled,4276.26,427.63
BK100419,16559,2024-04-30,2024-05-02,2024-05-03,4,RT1,Logtrip,5,Checked Out,4635.13,4635.13
BK100420,16559,2024-04-30,2024-05-02,2024-05-04,2,RT1,Direct Offline,4,Checked Out,4635.55,4635.55
BK100421,16559,2024-05-01,2024-05-02,2024-05-04,4,RT1,Booking.com,,No Show,4722.59,2361.3
BK100422,16559,2024-04-22,2024-05-02,2024-05-04,4,RT1,Logtrip,4,Checked Out,4334.25,4334.25
BK100423,16559,2024-05-01,2024-05-02,2024-05-04,1,RT1,JourneyHub,2,Checked Out,4493.96,4493.96
BK100424,16559,2024-04-24,2024-05-02,2024-05-04,4,RT1,JourneyHub,2,Checked Out,4581.41,4581.41
BK100425,16559,2024-04-24,2024-05-02,2024-05-03,4,RT1,Logtrip,4,Checked Out,4387.83,4387.83
BK100426,16559,2024-04-18,2024-05-02,2024-05-04,1,RT1,Tripster,3,Checked Out,4330.25,4330.25
BK100427,16559,2024-04-20,2024-05-02,2024-05-04,4,RT1,MakeMyTrip,5,Checked Out,4710.33,4710.33
BK100428,16559,2024-04-27,2024-05-02,2024-05-04,3,RT1,MakeMyTrip,4,Checked Out,4621.74,4621.74
BK100429,16559,2024-04-20,2024-05-02,2024-05-05,3,RT1,Tripster,3,Checked Out,4701.75,4701.75
BK100430,16559,2024-04-29,2024-05-02,2024-05-05,3,RT1,MakeMyTrip,3,Checked Out,4393.95,4393.95
BK100431,16559,2024-04-19,2024-05-02,2024-05-04,4,RT1,Logtrip,4,Checked Out,4681.27,4681.27
BK100432,16559,2024-04-18,2024-05-02,2024-05-05,3,RT1,MakeMyTrip,,Cancelled,4679.21,467.92
BK100433,16559,2024-05-01,2024-05-02,2024-05-04,3,RT1,MakeMyTrip,,Cancelled,4619.74,461.97
BK100434,16559,2024-04-23,2024-05-02,2024-05-04,3,RT1,Direct Online,,No Show,4609.41,2304.7
BK100435,16559,2024-04-25,2024-05-02,2024-05-04,3,RT2,MakeMyTrip,,Cancelled,7647.85,764.79
BK100436,16559,2024-04-24,2024-05-02,2024-05-05,3,RT2,Direct Online,4,Checked Out,7214.49,7214.49
BK100437,16559,2024-04-24,2024-05-02,2024-05-04,1,RT2,MakeMyTrip,4,Checked Out,7774.47,7774.47
BK100438,16559,2024-04-19,2024-05-02,2024-05-05,1,RT2,MakeMyTrip,4,Checked Out,7194.72,7194.72
BK100439,16559,2024-04-29,2024-05-02,2024-05-03,1,RT2,MakeMyTrip,,Cancelled,7379.6,737.96
BK100440,16559,2024-04-24,2024-05-02,2024-05-03,4,RT2,Tripster,3,Checked Out,7194.06,7194.06
BK100441,16559,2024-04-29,2024-05-02,2024-05-03,4,RT2,MakeMyTrip,3,Checked Out,7654.64,7654.64
BK100442,16559,2024-04-27,2024-05-02,2024-05-04,3,RT2,MakeMyTrip,,Cancelled,7138.64,713.86
BK100443,16559,2024-04-27,2024-05-02,2024-05-05,4,RT2,MakeMyTrip,5,Checked Out,7849.86,7849.86
BK100444,16559,2024-04-18,2024-05-02,2024-05-05,1,RT2,Booking.com,4,Checked Out,7611.36,7611.36
BK100445,16559,2024-04-29,2024-05-02,2024-05-04,3,RT2,Booking.com,5,Checked Out,7624.76,7624.76
BK100446,16559,2024-04-21,2024-05-02,2024-05-04,1,RT2,Booking.com,,No Show,7591.1,3795.55
BK100447,16559,2024-04-28,2024-05-02,2024-05-05,2,RT2,Tripster,4,Checked Out,7811.78,7811.78
BK100448,16559,2024-04-24,2024-05-02,2024-05-05,3,RT2,Booking.com,,Cancelled,7446.07,744.61
BK100449,16559,2024-04-30,2024-05-02,2024-05-04,2,RT2,MakeMyTrip,3,Checked Out,7223.05,7223.05
BK100450,16559,2024-04-29,2024-05-02,2024-05-05,3,RT2,MakeMyTrip,4,Checked Out,7776.05,7776.05
BK100451,16559,2024-04-21,2024-05-02,2024-05-03,1,RT2,Direct Online,1,Checked Out,7873.29,7873.29
BK100452,16559,2024-04-22,2024-05-02,2024-05-04,1,RT3,Direct Offline,,No Show,11020.56,5510.28
BK100453,16559,2024-04-22,2024-05-02,2024-05-05,1,RT3,Tripster,4,Checked Out,10577.76,10577.76
BK100454,16559,2024-05-01,2024-05-02,2024-05-04,2,RT3,Tripster,3,Checked Out,11151.64,11151.64
BK100455,16559,2024-04-19,2024-05-02,2024-05-05,2,RT3,Direct Offline,5,Checked Out,11536.63,11536.63
BK100456,16559,2024-05-01,2024-05-02,2024-05-04,4,RT3,JourneyHub,5,Checked Out,11495.39,11495.39
BK100457,16559,2024-04-29,2024-05-02,2024-05-04,4,RT3,Booking.com,4,Checked Out,11265.82,11265.82
BK100458,16559,2024-04-21,2024-05-02,2024-05-03,3,RT3,Logtrip,,Cancelled,10545.37,1054.54
BK100459,16559,2024-04-25,2024-05-02,2024-05-04,3,RT3,Direct Online,5,Checked Out,10691.88,10691.88
BK100460,16559,2024-04-22,2024-05-02,2024-05-05,4,RT3,Booking.com,2,Checked Out,10582.53,10582.53
BK100461,16559,2024-04-22,2024-05-02,2024-05-04,3,RT3,MakeMyTrip,4,Checked Out,10913.07,10913.07
BK100462,16559,2024-04-20,2024-05-02,2024-05-05,3,RT3,Direct Online,4,Checked Out,10657.01,10657.01
BK100463,16559,2024-04-19,2024-05-02,2024-05-04,4,RT4,Logtrip,,Cancelled,18710.67,1871.07
BK100464,16559,2024-04-18,2024-05-02,2024-05-05,3,RT4,Tripster,4,Checked Out,18138.16,18138.16
BK100465,16559,2024-04-22,2024-05-02,2024-05-05,3,RT4,JourneyHub,1,Checked Out,18564.71,18564.71
BK100466,16560,2024-04-22,2024-05-02,2024-05-05,3,RT1,Direct Online,,Cancelled,4652.99,465.3
BK100467,16560,2024-04-23,2024-05-02,2024-05-03,1,RT1,MakeMyTrip,,Cancelled,4699.47,469.95
